player_name,avg_dk_pts_gained,min_dk_pts_gained,max_dk_pts_gained,win_dk,top5_dk,top10_dk,top20_dk,tournament_id,sim_type
J.J. Henry,-3.794902720042405,-23.336291535227183,29.364488460420382,0.06,0.9400000000000001,2.54,7.07,401056525,non_adjusted
Jim Herman,-5.028851092368641,-26.87907744889214,31.451689194787633,0.08,0.52,1.7000000000000002,5.4399999999999995,401056525,non_adjusted
Arjun Atwal,-5.388412869332946,-25.90362154079074,31.441877799967873,0.05,0.5,1.1900000000000002,4.19,401056525,non_adjusted
Robert Allenby,-6.691189390273273,-27.906831798976743,39.112421957097176,0.05,0.33,1.1400000000000001,3.49,401056525,non_adjusted
John Merrick,-6.137928332554841,-28.36655493335572,29.389463960860514,0.03,0.29,0.91,3.39,401056525,non_adjusted
Brian Davis,-6.716728857757625,-32.57411796621736,32.14970899844931,0.03,0.36,0.97,3.05,401056525,non_adjusted
John Senden,-6.581444511643224,-28.96726261083912,25.89564810710977,0.02,0.2,0.7000000000000001,2.88,401056525,non_adjusted
Brendon Todd,-7.474321666745579,-28.41458785312414,30.22722506997133,0.01,0.12,0.49,2.17,401056525,non_adjusted
Charlie Beljan,-18.104710626364174,-41.18024100413284,10.671788104941028,0,0,0,0.02,401056525,non_adjusted
Daniel Chopra,-17.410677831731476,-39.66766459620026,11.107959182099151,0,0,0,0.01,401056525,non_adjusted
Chris Couch,-22.23537977948359,-44.71314984685538,-2.740043016904221,0,0,0,0,401056525,non_adjusted
Ryan Vermeer,-23.517202112472297,-42.25733775325471,-4.327197115109576,0,0,0,0,401056525,non_adjusted
Rickie Fowler,10.545006418987938,-20.84542426618173,58.64658376578791,5.16,18.94,29.73,45.839999999999996,401056526,non_adjusted
Tony Finau,10.482948210393637,-19.339153305289216,67.11899697548142,4.79,17.740000000000002,29.49,45.53,401056526,non_adjusted
Lucas Bjerregaard,9.944346278661397,-18.974365968385165,52.63716226497296,4.8,17.34,27.950000000000003,43.769999999999996,401056526,non_adjusted
Justin Harding,9.603375661855809,-21.57597574351869,48.945130721317106,4.25,15.86,26.290000000000003,42.14,401056526,non_adjusted
Joost Luiten,8.43905417321551,-18.488377597734456,57.140926691895515,3.5700000000000003,13.65,22.67,37.5,401056526,non_adjusted
Scottie Scheffler,6.877769853597977,-19.476569428318623,52.07040042649916,2.56,10.549999999999999,18.89,32.28,401056526,non_adjusted
Sungjae Im,6.881221783514323,-19.916409920496246,47.75488580890267,2.36,10.209999999999999,18.17,31.929999999999996,401056526,non_adjusted
Jordan Spieth,5.048766767226618,-22.616703692645764,50.765456175355766,1.43,7.32,14.299999999999999,26.06,401056526,non_adjusted
Luke List,4.922819917192856,-23.49185709831323,47.9035884292445,1.7000000000000002,7.3999999999999995,14.31,25.590000000000003,401056526,non_adjusted
Sam Burns,4.701410890529833,-23.58211502313511,60.88037012248988,2,8.68,15.18,25.44,401056526,non_adjusted
Cameron Davis,4.641142495018501,-21.29984801753738,50.91698659508623,1.37,6.950000000000001,13.16,25.1,401056526,non_adjusted
Wyndham Clark,4.850032587071416,-20.338904473426812,50.24976922320786,1.6,7.28,13.65,25,401056526,non_adjusted
Lucas Glover,4.967305275395812,-20.707744914953704,51.843577488596544,1.24,6.43,13.23,24.93,401056526,non_adjusted
Roberto Castro,4.282327464054633,-25.21531037821918,50.29379830671367,1.37,6.72,12.33,23.36,401056526,non_adjusted
Byeong Hun An,4.399692427551343,-25.513342915543017,49.89334356912585,1.46,6.68,12.53,23.13,401056526,non_adjusted
Sepp Straka,3.9256688796077714,-25.09683233991984,49.81204582788242,1.49,7.31,13.01,23.13,401056526,non_adjusted
Roger Sloan,4.013650393518994,-21.143669535648396,49.07039739305958,1.49,6.43,12.24,22.689999999999998,401056526,non_adjusted
Anders Albertson,4.119647365051986,-22.244894887154402,42.14846356685756,1.4000000000000001,6.36,11.74,22.56,401056526,non_adjusted
Joel Dahmen,3.9950506656759996,-20.456798284070114,48.97302713948356,1.09,5.8999999999999995,11.379999999999999,22.18,401056526,non_adjusted
Sebastian Munoz,3.7828019154091983,-25.512185966963624,52.75795661346022,1.17,5.88,11.59,22.07,401056526,non_adjusted
J.B. Holmes,3.6049526341608025,-24.887767350329593,51.02044619897793,1.28,5.94,11.379999999999999,21.58,401056526,non_adjusted
Dylan Frittelli,3.9095078885826284,-21.341896170834687,51.03474706228501,1.1199999999999999,5.56,11.08,21.47,401056526,non_adjusted
D.J. Trahan,3.6033293755453095,-24.735886193625944,50.03189390781745,1.18,5.81,11.19,21.46,401056526,non_adjusted
Carlos Ortiz,3.64871332361255,-24.477450822312765,46.15415627751132,1.17,5.970000000000001,11.3,21.32,401056526,non_adjusted
J.T. Poston,3.5116855436565366,-24.80528720839085,53.73462191995704,1.29,5.84,10.91,21.29,401056526,non_adjusted
Adam Long,3.5164207260358555,-23.64666705032693,45.96602225261202,1.23,5.89,11.28,21.240000000000002,401056526,non_adjusted
Matt Kuchar,3.8973962519226344,-18.991644705514734,42.15075958673695,0.8999999999999999,4.71,10.05,21.09,401056526,non_adjusted
Alex Prugh,3.624846656085884,-21.356211842152913,43.885557360521176,1.09,5.7,11.06,20.91,401056526,non_adjusted
Jason Kokrak,3.3891493447373993,-25.356748611036007,42.58103167437632,1.03,5.43,11.07,20.74,401056526,non_adjusted
Billy Horschel,3.677287633245786,-23.670605796444132,43.807855450970536,0.8999999999999999,5.0200000000000005,9.94,20.72,401056526,non_adjusted
Joaquin Niemann,2.942779366547421,-22.51262958658537,52.20173672113573,0.86,5.029999999999999,10.25,19.830000000000002,401056526,non_adjusted
Harold Varner III,3.4709991875596558,-21.031450484820787,50.642367395006616,0.97,5.08,10.33,19.81,401056526,non_adjusted
Sam Ryder,2.9497839135115522,-21.753114140541165,45.44557970841072,1.05,5.16,9.9,19.64,401056526,non_adjusted
Beau Hossler,2.729127761645594,-21.270178877415972,46.16303099970814,0.7799999999999999,4.55,9.41,19.38,401056526,non_adjusted
Aaron Baddeley,3.0164349826665697,-24.59607368385288,43.2111463220223,0.8999999999999999,4.61,9.610000000000001,19.17,401056526,non_adjusted
Denny McCarthy,3.3271830351627734,-19.026369703928886,42.79651071961665,0.7799999999999999,4.2,8.91,19.07,401056526,non_adjusted
Jonathan Byrd,2.6810658406962493,-22.263038078273755,48.9108289522283,0.97,4.88,9.46,18.4,401056526,non_adjusted
Ryan Palmer,2.456539663343928,-23.670255895908536,43.31446098008598,0.88,4.44,9.16,18.39,401056526,non_adjusted
Seth Reeves,2.364165969920165,-20.58822552340488,45.098490050601676,1.02,4.71,9.229999999999999,18.11,401056526,non_adjusted
Matt Jones,2.578894318101646,-21.22011072132239,58.18309224844872,0.8699999999999999,4.53,9.2,17.76,401056526,non_adjusted
Adam Schenk,2.6192467462427387,-25.43060868563076,43.70485257839397,0.8699999999999999,4.43,9.34,17.72,401056526,non_adjusted
Nick Watney,2.414045965682711,-22.560143920901503,48.326019998598355,0.8099999999999999,4.390000000000001,9.09,17.62,401056526,non_adjusted
Rory Sabbatini,2.5608989719262145,-20.352219233155697,41.861733734024654,0.63,3.84,8.33,17.19,401056526,non_adjusted
Kramer Hickok,2.30522097184197,-22.462789398839163,43.68247039557383,0.74,3.73,7.9,16.650000000000002,401056526,non_adjusted
Jim Knous,1.9499595816990734,-22.40715892622224,43.09059319667941,0.8699999999999999,4.4799999999999995,8.690000000000001,16.6,401056526,non_adjusted
Abraham Ancer,2.1914590370389693,-22.962275062581767,42.95061527137535,0.69,3.5900000000000003,8.17,16.46,401056526,non_adjusted
Danny Lee,1.98615399324173,-23.574794710891496,43.21303932682336,0.8500000000000001,3.85,8.14,16.24,401056526,non_adjusted
Kyoung-Hoon Lee,2.0804363788215836,-27.526833186625794,41.139206691879025,0.41000000000000003,3.26,7.64,16,401056526,non_adjusted
Graeme McDowell,2.0972703405727118,-24.053893269322003,44.14058265864205,0.58,3.26,7.249999999999999,15.659999999999998,401056526,non_adjusted
Peter Malnati,2.0624555869939503,-22.768104920959953,47.55107435547479,0.62,3.39,7.430000000000001,15.57,401056526,non_adjusted
Max Homa,1.4827712469599545,-24.043666012541507,48.4084580956963,0.59,3.74,7.62,15.45,401056526,non_adjusted
Josh Teater,1.5792294261440107,-23.935206510312913,44.8707894670502,0.73,3.8899999999999997,7.91,15.190000000000001,401056526,non_adjusted
Curtis Luck,1.3040483052292136,-24.68177372168733,39.514481650817736,0.58,3.61,7.24,15.1,401056526,non_adjusted
Si Woo Kim,1.8371951960133202,-22.462358119185833,52.79068396787042,0.5700000000000001,3.18,6.99,14.93,401056526,non_adjusted
Brandon Hagy,1.245974907222204,-23.557890371209133,43.58792537443455,0.65,3.36,7.46,14.91,401056526,non_adjusted
Chesson Hadley,1.5978907444958472,-22.874144818199728,46.97421723497722,0.8,3.6700000000000004,7.37,14.89,401056526,non_adjusted
Martin Laird,1.1990956466301217,-23.78211327909321,42.563162611150204,0.5700000000000001,3.61,7.28,14.89,401056526,non_adjusted
Daniel Berger,1.6494736284212996,-20.789806290721856,53.41538821317407,0.43,2.85,6.54,14.540000000000001,401056526,non_adjusted
Trey Mullinax,1.1953426667691747,-25.6176675613793,43.48975519599344,0.64,3.15,6.83,14.399999999999999,401056526,non_adjusted
Vaughn Taylor,1.5011314561413347,-23.826550184430605,37.79015277337426,0.32,2.87,6.41,14.330000000000002,401056526,non_adjusted
C.T. Pan,1.5705927839396507,-24.320780968786615,42.78253859107336,0.5499999999999999,3.15,6.64,14.32,401056526,non_adjusted
Chris Kirk,1.0875361911521824,-22.924644339925173,48.63021490587854,0.53,3.06,6.83,14.24,401056526,non_adjusted
Hank Lebioda,1.3837268424921934,-22.040086558026495,45.06113010765461,0.63,3.2300000000000004,6.959999999999999,14.17,401056526,non_adjusted
Adam Svensson,0.9340734150087199,-23.944366561297123,41.80156969037966,0.5499999999999999,3.19,6.83,14.02,401056526,non_adjusted
Richy Werenski,1.2897370921887052,-22.98464443559423,44.19862026406331,0.6799999999999999,3.0700000000000003,6.4399999999999995,14.02,401056526,non_adjusted
Fabian Gomez,1.09621732248972,-21.40158333907328,40.60613244582493,0.5700000000000001,2.83,6.35,13.81,401056526,non_adjusted
Andrew Putnam,1.4564120783562735,-19.949087825362437,39.24888733826053,0.27999999999999997,2.53,5.99,13.8,401056526,non_adjusted
Hudson Swafford,1.0347567143578211,-23.766430305999187,51.43338338796951,0.66,3.47,6.78,13.77,401056526,non_adjusted
Bud Cauley,1.3982613389350407,-25.65109383211033,41.02265687854839,0.33,2.35,6.23,13.63,401056526,non_adjusted
Mackenzie Hughes,0.9319706522265656,-25.55375524208597,43.14168605804027,0.53,2.85,6.03,13.59,401056526,non_adjusted
Brian Gay,1.2407598605565424,-21.582992337686544,41.74129634315423,0.49,2.62,6.0600000000000005,13.569999999999999,401056526,non_adjusted
Ryan Moore,1.3762100075947814,-21.144719050179543,45.51535729900224,0.41000000000000003,2.98,6.47,13.44,401056526,non_adjusted
Shawn Stefani,1.0011307051601819,-21.992882237228486,40.99939226702428,0.44,3.17,6.38,13.270000000000001,401056526,non_adjusted
Padraig Harrington,1.140294970953415,-21.617082800601416,41.500949855028495,0.4,2.55,5.82,13.05,401056526,non_adjusted
Corey Conners,0.9059264651866888,-25.12143908370917,38.43386816870883,0.41000000000000003,2.82,6.1899999999999995,13,401056526,non_adjusted
Hunter Mahan,1.121096237689745,-21.39363191420614,36.12055470438875,0.38999999999999996,2.5100000000000002,5.510000000000001,12.870000000000001,401056526,non_adjusted
Jim Furyk,1.532344125008552,-20.592486827518265,32.339831793126706,0.21,2.1399999999999997,5.220000000000001,12.839999999999998,401056526,non_adjusted
