player_name,avg_dk_pts_gained,min_dk_pts_gained,max_dk_pts_gained,win_dk,top5_dk,top10_dk,top20_dk,tournament_id,sim_type
Sam Ryder,11.153202545269576,-14.30683368464223,56.976870841693895,0.66,3.9699999999999998,8.58,17.83,401056513,adjusted_with_course_fit
Lucas Glover,11.121206892830935,-14.917286098920863,59.13943656488205,0.43,3.73,7.9399999999999995,17.73,401056513,adjusted_with_course_fit
Harold Varner III,11.054725394190973,-15.08890486905767,58.160187169336055,0.5700000000000001,3.8,8.36,17.7,401056513,adjusted_with_course_fit
Bronson Burgoon,10.768497090527871,-14.521113251933249,57.41815835193083,0.7000000000000001,3.9,8.38,17.45,401056513,adjusted_with_course_fit
Rory Sabbatini,11.018850888955795,-12.99188818431295,52.3150295557975,0.63,3.5700000000000003,8.1,17.4,401056513,adjusted_with_course_fit
Jimmy Walker,10.599752938911985,-15.668715696540007,58.0752283248341,0.64,3.53,7.960000000000001,17.29,401056513,adjusted_with_course_fit
Ryan Moore,11.14382128594451,-12.959505415793828,62.379735827524854,0.53,3.81,8.15,17.169999999999998,401056513,adjusted_with_course_fit
Abraham Ancer,10.768785871541583,-14.522610792780474,56.469389764458406,0.59,3.36,7.79,17.04,401056513,adjusted_with_course_fit
J.T. Poston,10.258733018985211,-17.00725877544024,59.40118841350878,0.84,4.04,8.260000000000002,17.04,401056513,adjusted_with_course_fit
Billy Horschel,10.860366075646589,-14.944626470208153,53.79079771587642,0.47000000000000003,3.08,7.249999999999999,16.78,401056513,adjusted_with_course_fit
Stewart Cink,10.50594079841479,-15.710711728810633,55.283759587541226,0.7799999999999999,4.21,8.02,16.78,401056513,adjusted_with_course_fit
Scott Piercy,10.186778150116028,-16.143672178323616,62.98937850933694,0.61,3.45,7.91,16.36,401056513,adjusted_with_course_fit
Patrick Rodgers,10.13008899118616,-16.843678595427566,61.5793693649843,0.54,3.6900000000000004,7.6899999999999995,16.33,401056513,adjusted_with_course_fit
Chesson Hadley,10.183223482251092,-16.224023214880518,53.989793089658576,0.5599999999999999,3.47,7.53,16.27,401056513,adjusted_with_course_fit
Russell Henley,10.186080224519923,-16.998886578684324,53.72269085141983,0.6,3.95,8.09,16.23,401056513,adjusted_with_course_fit
Sungjae Im,10.006426174850708,-19.84104170565807,58.76193292123581,0.66,3.8,7.82,16.1,401056513,adjusted_with_course_fit
Andrew Putnam,10.643192961148214,-14.328044626679507,59.098610698002744,0.54,2.97,7.1499999999999995,15.840000000000002,401056513,adjusted_with_course_fit
Ryan Palmer,9.662241244653934,-17.60900073594784,54.103065821102476,0.5,3.46,7.4399999999999995,15.4,401056513,adjusted_with_course_fit
Danny Lee,9.718520064355925,-15.702297908749214,56.26820128101252,0.52,3.17,6.959999999999999,15.370000000000001,401056513,adjusted_with_course_fit
Trey Mullinax,9.596628715576667,-18.061020169145497,55.37052854546174,0.5700000000000001,3.5900000000000003,7.3,15.35,401056513,adjusted_with_course_fit
C.T. Pan,10.049206545825419,-14.956238903504126,53.01125563764507,0.48,3.1300000000000003,6.959999999999999,15.28,401056513,adjusted_with_course_fit
Carlos Ortiz,8.716599146975323,-21.114942445626774,58.02486208630808,0.7100000000000001,3.74,7.32,14.87,401056513,adjusted_with_course_fit
Nick Watney,9.69451410800521,-17.16599819595702,54.85869064134346,0.5499999999999999,3.06,6.88,14.78,401056513,adjusted_with_course_fit
Joel Dahmen,9.940732961614335,-17.628456224183275,56.58397731769544,0.42,2.67,6.63,14.57,401056513,adjusted_with_course_fit
Talor Gooch,9.282089357353682,-18.115853512320662,61.105103426299685,0.58,3.05,6.79,14.530000000000001,401056513,adjusted_with_course_fit
Kevin Tway,9.759951694736309,-15.566023374096535,53.670869118279896,0.38,3.0300000000000002,6.52,14.52,401056513,adjusted_with_course_fit
John Huh,8.983323286910435,-16.21368840508016,57.812207327243826,0.63,3.36,6.909999999999999,14.26,401056513,adjusted_with_course_fit
Si Woo Kim,9.25569910573807,-17.134620758407824,63.97340042945771,0.44999999999999996,2.71,5.91,13.62,401056513,adjusted_with_course_fit
Austin Cook,9.582789520378038,-14.110657258617172,54.897676940685656,0.25,2.18,5.57,13.3,401056513,adjusted_with_course_fit
Denny McCarthy,8.80412170763023,-15.736900819426037,55.1406876470929,0.22999999999999998,2.15,5.58,12.58,401056513,adjusted_with_course_fit
Charl Schwartzel,8.57595113277218,-16.255598777633985,52.017667617363145,0.29,2.33,5.34,12.29,401056513,adjusted_with_course_fit
Charley Hoffman,9.019812321925185,-16.709460362204187,56.04389418723125,0.38999999999999996,2.32,5.319999999999999,12.26,401056513,adjusted_with_course_fit
Aaron Baddeley,8.58522082964641,-17.793841561789282,58.58369847081876,0.5,2.64,5.58,12.19,401056513,adjusted_with_course_fit
Anders Albertson,7.878230944337332,-17.348919787363577,55.22706116565356,0.41000000000000003,2.18,5.53,12.06,401056513,adjusted_with_course_fit
Kevin Streelman,8.765085485555055,-16.82177515761589,55.70045664229753,0.36,2.29,5.07,12.06,401056513,adjusted_with_course_fit
Brian Gay,8.805314803457728,-15.369744304985575,50.968970089936086,0.27999999999999997,2.26,5.17,11.940000000000001,401056513,adjusted_with_course_fit
Kevin Kisner,8.295648654735738,-14.818343967017364,59.00311040725914,0.31,2.12,5.029999999999999,11.48,401056513,adjusted_with_course_fit
Brandon Harkins,7.6488386466467535,-20.95438213913704,55.69120309139636,0.36,2.25,5.1499999999999995,11.360000000000001,401056513,adjusted_with_course_fit
Vaughn Taylor,8.20161506733127,-16.426843489736772,52.21622687421143,0.2,1.8900000000000001,4.82,11.28,401056513,adjusted_with_course_fit
Ted Potter Jr.,8.191143555888054,-16.47556562518533,52.52231199980511,0.22999999999999998,1.8499999999999999,4.65,11.16,401056513,adjusted_with_course_fit
Scott Stallings,7.6959557227165805,-18.64441465794997,66.43368075513489,0.43,2.08,4.64,10.69,401056513,adjusted_with_course_fit
Alex Cejka,7.729503161821793,-17.937296782655,54.05701215713997,0.33,2.1,4.81,10.61,401056513,adjusted_with_course_fit
James Hahn,7.344037087366825,-18.11097596256588,53.4813532779544,0.33,2.16,4.55,10.47,401056513,adjusted_with_course_fit
Tom Hoge,7.376990093441332,-17.299392160460787,50.6817946807125,0.31,1.81,4.35,10.11,401056513,adjusted_with_course_fit
J.J. Spaun,7.884530617488677,-18.04372989726064,55.2797552490707,0.29,1.72,3.9899999999999998,10.08,401056513,adjusted_with_course_fit
Ryan Blaum,6.969687032953678,-18.83506878343869,62.08802036464064,0.27,1.83,4.31,10.05,401056513,adjusted_with_course_fit
Richy Werenski,7.179013700882831,-18.399052465050005,50.29638878393719,0.18,1.8399999999999999,4.1000000000000005,10.03,401056513,adjusted_with_course_fit
Adam Schenk,7.47657292435147,-18.63419227421635,51.743367546982185,0.35000000000000003,1.81,4.19,10.02,401056513,adjusted_with_course_fit
Grayson Murray,6.4572698198514775,-20.830039505827454,56.769925429950916,0.44999999999999996,2.29,4.63,9.879999999999999,401056513,adjusted_with_course_fit
Patton Kizzire,7.352503939955744,-17.27645361070152,56.603357257489705,0.27,1.7399999999999998,4.19,9.719999999999999,401056513,adjusted_with_course_fit
Mackenzie Hughes,7.020562333376849,-17.786942826668785,51.38917127951399,0.36,1.7000000000000002,3.9800000000000004,9.66,401056513,adjusted_with_course_fit
Adam Long,6.440180468484169,-20.08173538805901,55.780302619726754,0.26,1.8900000000000001,4.2,9.62,401056513,adjusted_with_course_fit
Brendan Steele,7.4916741718065865,-15.274969348198145,52.90103272831696,0.16,1.48,3.7600000000000002,9.520000000000001,401056513,adjusted_with_course_fit
Jhonattan Vegas,7.6972969310672585,-17.28152971182155,57.77193751742578,0.25,1.5699999999999998,3.82,9.48,401056513,adjusted_with_course_fit
Sean O'Hair,6.735861594037806,-20.41392704965844,50.11409831406392,0.24,1.7500000000000002,4.32,9.47,401056513,adjusted_with_course_fit
Martin Kaymer,7.388669076616735,-21.521477484259588,52.591836336477726,0.2,1.4000000000000001,3.4799999999999995,9.35,401056513,adjusted_with_course_fit
Brian Harman,7.347206892876281,-16.17571547066533,57.97496956230094,0.27,1.72,3.83,9.29,401056513,adjusted_with_course_fit
Bud Cauley,7.5098958697388625,-15.883702227024076,47.452326734941295,0.18,1.4000000000000001,3.63,9.29,401056513,adjusted_with_course_fit
Hunter Mahan,7.019533066677091,-15.885863940415733,47.92665982041396,0.16999999999999998,1.3299999999999998,3.4099999999999997,8.68,401056513,adjusted_with_course_fit
Stephan Jaeger,6.37253260344549,-19.737522547177143,55.702833225354496,0.22,1.54,3.49,8.58,401056513,adjusted_with_course_fit
Tyler Duncan,6.050295257935925,-16.399300351731593,52.84377138902251,0.21,1.4200000000000002,3.66,8.05,401056513,adjusted_with_course_fit
Brandon Hagy,5.54953013309374,-21.142102050122684,59.35891679267955,0.27,1.53,3.38,8.04,401056513,adjusted_with_course_fit
Ryan Armour,6.533591626923165,-18.161694560399024,52.21794233283692,0.06,0.9900000000000001,2.5700000000000003,7.57,401056513,adjusted_with_course_fit
Harris English,5.609696147254275,-18.577474322261722,56.581398155194705,0.25,1.39,3.26,7.5200000000000005,401056513,adjusted_with_course_fit
Max Homa,4.241240949105062,-21.74570708858905,62.05017705350569,0.3,1.5,3.2300000000000004,7.3999999999999995,401056513,adjusted_with_course_fit
Chase Wright,4.997792591227635,-20.14841586863281,64.00352122714386,0.18,1.35,3.18,7.380000000000001,401056513,adjusted_with_course_fit
